19.2,0,0,10704,10704,121,82.17
19.25,-0.0018,-0.0018,10708,10708,120,82.15
19.3,-0.0038,-0.0038,10715,10715,119,82.17
19.35,-0.0052,-0.0052,10721,10721,116,82.15
19.4,-0.0066,-0.0066,10729,10729,112,82.15
19.45,-0.007,-0.007,10732,10732,109,82.17
19.5,-0.007,-0.007,10737,10737,106,82.17
19.55,-0.0068,-0.0068,10742,10742,106,82.17
19.6,-0.006,-0.006,10746,10746,106,82.17
19.65,-0.0042,-0.0042,10754,10754,107,82.17
19.7,-0.0024,-0.0024,10760,10760,107,82.17
19.75,-0.0002,-0.0002,10764,10764,106,82.17
19.8,0.0014,0.0014,10769,10769,104,82.15
19.85,0.0032,0.0032,10773,10773,102,82.17
19.9,0.0048,0.0048,10781,10781,101,82.15
19.95,0.0062,0.0062,10783,10783,101,82.15
20,0.0068,0.0068,10789,10789,101,82.17
20.05,0.007,0.007,10795,10795,101,82.17
20.1,0.007,0.007,10799,10799,100,82.17
20.15,0.0062,0.0062,10804,10804,97,82.17
20.2,0.0048,0.0048,10811,10811,93,82.15
20.25,0.003,0.003,10814,10814,89,82.17
20.3,0.001,0.001,10817,10817,85,82.15
20.35,-0.0006,-0.0006,10821,10821,81,82.17
20.4,-0.0024,-0.0024,10827,10827,80,82.15
20.45,-0.0044,-0.0044,10829,10829,78,82.17
20.5,-0.0056,-0.0056,10833,10833,78,82.17
20.55,-0.0068,-0.0068,10837,10837,78,82.17
20.6,-0.0076,-0.0076,10842,10842,76,82.17
20.65,-0.0072,-0.0072,10845,10845,75,82.17
20.7,-0.0066,-0.0066,10848,10848,73,82.17
20.75,-0.0054,-0.0054,10852,10852,71,82.17
20.8,-0.0038,-0.0038,10858,10858,70,82.17
20.85,-0.0018,-0.0018,10857,10857,71,82.17
20.9,0,0,10861,10861,71,82.18
20.95,0.0018,0.0018,10867,10867,72,82.17
21,0.0038,0.0038,10871,10871,73,82.17
21.05,0.0056,0.0056,10873,10873,72,82.17
21.1,0.0064,0.0064,10878,10878,69,82.17
21.15,0.0072,0.0072,10880,10880,67,82.17
21.2,0.0068,0.0068,10883,10883,63,82.17
21.25,0.0064,0.0064,10888,10888,60,82.17
21.3,0.0056,0.0056,10889,10889,58,82.18
21.35,0.004,0.004,10892,10892,56,82.17
21.4,0.002,0.002,10895,10895,54,82.17
21.45,0.0004,0.0004,10898,10898,52,82.17
21.5,-0.0016,-0.0016,10900,10900,50,82.18
21.55,-0.004,-0.004,10902,10902,48,82.17
21.6,-0.0052,-0.0052,10906,10906,47,82.17
21.65,-0.0064,-0.0064,10906,10906,47,82.17
21.7,-0.0072,-0.0072,10908,10908,47,82.17
21.75,-0.0072,-0.0072,10913,10913,45,82.18
21.8,-0.007,-0.007,10916,10916,43,82.18
21.85,-0.0062,-0.0062,10915,10915,41,82.18
21.9,-0.0044,-0.0044,10917,10917,38,82.17
21.95,-0.0032,-0.0032,10920,10920,36,82.18
22,-0.0008,-0.0008,10922,10922,35,82.17
22.05,0.001,0.001,10922,10922,35,82.18
22.1,0.003,0.003,10925,10925,34,82.18
22.15,0.0046,0.0046,10926,10926,33,82.17
22.2,0.006,0.006,10929,10929,30,82.18
22.25,0.007,0.007,10931,10931,26,82.17
22.3,0.0072,0.0072,10929,10929,24,82.2
22.35,0.0068,0.0068,10931,10931,22,82.18
22.4,0.0064,0.0064,10933,10933,20,82.17
22.45,0.0052,0.0052,10934,10934,20,82.17
22.5,0.0034,0.0034,10933,10933,19,82.17
22.55,0.0016,0.0016,10937,10937,18,82.17
22.6,-0.0006,-0.0006,10935,10935,17,82.18
22.65,-0.0024,-0.0024,10937,10937,-106,82.17
22.7,-0.0042,-0.0042,10938,10938,-226,82.18
22.75,-0.0058,-0.0058,10938,10938,-343,82.18
22.8,-0.0068,-0.0068,10939,10939,-460,82.18
